Date,Open,High,Low,Close,Volume,Value
16/11/2007,0.22,0.22,0.22,0.22,62800.0,
19/11/2007,0.22,0.22,0.22,0.22,,
20/11/2007,0.22,0.22,0.22,0.22,,
21/11/2007,0.22,0.23,0.22,0.23,1090400.0,
22/11/2007,0.23,0.23,0.22,0.23,,
23/11/2007,0.23,0.23,0.22,0.23,15000.0,
26/11/2007,0.23,0.24,0.22,0.24,176100.0,
27/11/2007,0.24,0.25,0.22,0.25,2129000.0,
28/11/2007,0.25,0.25,0.22,0.25,4000.0,
29/11/2007,0.25,0.25,0.22,0.25,7800.0,
30/11/2007,0.25,0.25,0.22,0.25,42500.0,
03/12/2007,0.25,0.25,0.22,0.25,4000.0,
04/12/2007,0.25,0.26,0.22,0.26,12500.0,
05/12/2007,0.26,0.26,0.22,0.26,77000.0,
06/12/2007,0.26,0.26,0.22,0.26,5000.0,
10/12/2007,0.26,0.27,0.22,0.27,21100.0,
11/12/2007,0.27,0.27,0.22,0.27,,
12/12/2007,0.27,0.27,0.22,0.27,1200.0,
13/12/2007,0.27,0.27,0.22,0.27,,
14/12/2007,0.27,0.27,0.22,0.27,42200.0,
17/12/2007,0.27,0.28,0.22,0.28,185500.0,
18/12/2007,0.28,0.29,0.22,0.29,98400.0,
20/12/2007,0.29,0.31,0.22,0.31,367000.0,
21/12/2007,0.31,0.31,0.22,0.31,40000.0,
24/12/2007,0.31,0.31,0.22,0.31,64100.0,
24/12/2007,0.31,0.31,0.22,0.31,64100.0,
27/12/2007,0.31,0.31,0.22,0.31,2300.0,
28/12/2007,0.31,0.31,0.22,0.31,,
31/12/2007,0.31,0.31,0.22,0.31,870300.0,
02/01/2008,0.31,0.31,0.22,0.31,777000.0,
03/01/2008,0.31,0.31,0.31,0.31,,
04/01/2008,0.31,0.31,0.31,0.31,320700.0,
07/01/2008,0.31,0.31,0.31,0.31,3600.0,
08/01/2008,0.31,0.31,0.31,0.31,45500.0,
09/01/2008,0.31,0.31,0.3,0.3,30200.0,
10/01/2008,0.3,0.31,0.3,0.3,3700.0,
11/01/2008,0.3,0.31,0.3,0.3,79700.0,
14/01/2008,0.3,0.31,0.3,0.31,35200.0,
15/01/2008,0.31,0.31,0.3,0.31,18600.0,
16/01/2008,0.31,0.31,0.3,0.31,77500.0,
17/01/2008,0.31,0.31,0.3,0.31,,
18/01/2008,0.31,0.31,0.3,0.31,12100.0,
21/01/2008,0.31,0.31,0.3,0.31,7600.0,
22/01/2008,0.31,0.31,0.3,0.31,22200.0,
23/01/2008,0.31,0.31,0.3,0.31,11600.0,
24/01/2008,0.31,0.31,0.3,0.31,41600.0,
25/01/2008,0.31,0.31,0.3,0.31,600.0,
28/01/2008,0.31,0.31,0.3,0.31,8300.0,
29/01/2008,0.31,0.31,0.3,0.31,16100.0,
30/01/2008,0.31,0.31,0.3,0.31,15000.0,
31/01/2008,0.31,0.31,0.3,0.31,6000.0,
01/02/2008,0.31,0.31,0.3,0.31,5600.0,
04/02/2008,0.31,0.31,0.3,0.31,1600.0,
05/02/2008,0.31,0.31,0.3,0.31,21700.0,
06/02/2008,0.31,0.31,0.3,0.31,151600.0,
07/02/2008,0.31,0.31,0.3,0.31,,
08/02/2008,0.31,0.31,0.3,0.31,600.0,
11/02/2008,0.31,0.31,0.3,0.31,100.0,
12/02/2008,0.31,0.31,0.3,0.31,23100.0,
13/02/2008,0.31,0.31,0.3,0.31,7100.0,
14/02/2008,0.31,0.31,0.3,0.31,7800.0,
15/02/2008,0.31,0.31,0.3,0.31,16700.0,
18/02/2008,0.31,0.31,0.3,0.31,3800.0,
19/02/2008,0.31,0.31,0.3,0.31,,
20/02/2008,0.31,0.31,0.3,0.31,9100.0,
21/02/2008,0.31,0.31,0.3,0.3,9900.0,
22/02/2008,0.3,0.31,0.3,0.3,2200.0,
25/02/2008,0.3,0.31,0.3,0.3,1900.0,
26/02/2008,0.3,0.31,0.3,0.3,12700.0,
27/02/2008,0.3,0.31,0.3,0.3,5000.0,
28/02/2008,0.3,0.31,0.3,0.3,28700.0,
29/02/2008,0.3,0.31,0.3,0.3,3200.0,
03/03/2008,0.3,0.31,0.3,0.3,13900.0,
04/03/2008,0.3,0.31,0.28,0.28,299700.0,
05/03/2008,0.28,0.31,0.28,0.28,100.0,
07/03/2008,0.28,0.31,0.28,0.28,4000.0,
10/03/2008,0.28,0.31,0.28,0.28,1400.0,
11/03/2008,0.28,0.31,0.28,0.28,17600.0,
12/03/2008,0.28,0.31,0.28,0.28,4000.0,
13/03/2008,0.28,0.31,0.28,0.28,,
14/03/2008,0.28,0.31,0.28,0.28,1700.0,
17/03/2008,0.28,0.31,0.28,0.28,1100.0,
18/03/2008,0.28,0.31,0.28,0.28,1900.0,
19/03/2008,0.28,0.31,0.28,0.28,1041100.0,
20/03/2008,0.28,0.31,0.27,0.27,10400.0,
25/03/2008,0.27,0.31,0.27,0.27,140500.0,
26/03/2008,0.27,0.31,0.25,0.25,8600.0,
27/03/2008,0.25,0.31,0.25,0.26,90200.0,
28/03/2008,0.26,0.31,0.25,0.26,85900.0,
31/03/2008,0.26,0.31,0.25,0.26,28500.0,
01/04/2008,0.26,0.31,0.25,0.26,1800.0,
02/04/2008,0.26,0.31,0.25,0.26,9000.0,
03/04/2008,0.26,0.31,0.25,0.26,7000.0,
04/04/2008,0.26,0.31,0.25,0.26,30200.0,
07/04/2008,0.26,0.31,0.25,0.26,8100.0,
08/04/2008,0.26,0.31,0.25,0.26,500.0,
09/04/2008,0.26,0.31,0.25,0.26,20500.0,
10/04/2008,0.26,0.31,0.25,0.26,3400.0,
11/04/2008,0.26,0.31,0.25,0.26,13500.0,
14/04/2008,0.26,0.31,0.25,0.26,5700.0,
16/04/2008,0.26,0.31,0.25,0.26,5600.0,
17/04/2008,0.26,0.31,0.25,0.26,1000.0,
18/04/2008,0.26,0.31,0.25,0.26,1100.0,
21/04/2008,0.26,0.31,0.25,0.26,1500.0,
22/04/2008,0.26,0.31,0.25,0.26,5200.0,
23/04/2008,0.26,0.31,0.25,0.26,,
24/04/2008,0.26,0.31,0.25,0.26,11200.0,
25/04/2008,0.26,0.31,0.25,0.26,26100.0,
28/04/2008,0.26,0.31,0.25,0.26,3300.0,
29/04/2008,0.26,0.31,0.25,0.26,12600.0,
30/04/2008,0.26,0.31,0.25,0.26,,
02/05/2008,0.26,0.31,0.25,0.26,900.0,
05/05/2008,0.26,0.31,0.25,0.26,4200.0,
06/05/2008,0.26,0.31,0.25,0.26,58400.0,
07/05/2008,0.26,0.31,0.25,0.26,,
08/05/2008,0.26,0.31,0.25,0.26,,
09/05/2008,0.26,0.31,0.25,0.26,10000.0,
12/05/2008,0.26,0.31,0.25,0.26,168600.0,
13/05/2008,0.26,0.31,0.25,0.26,22300.0,
14/05/2008,0.26,0.31,0.25,0.26,5400.0,
15/05/2008,0.26,0.31,0.25,0.26,6300.0,
16/05/2008,0.26,0.31,0.25,0.26,2000.0,
19/05/2008,0.26,0.31,0.25,0.26,10200.0,
20/05/2008,0.26,0.31,0.25,0.26,4000.0,
21/05/2008,0.26,0.31,0.25,0.26,,
22/05/2008,0.26,0.31,0.25,0.26,4100.0,
23/05/2008,0.26,0.31,0.25,0.26,40500.0,
27/05/2008,0.26,0.31,0.25,0.26,31800.0,
28/05/2008,0.26,0.31,0.25,0.26,114300.0,
29/05/2008,0.26,0.31,0.25,0.26,12500.0,
30/05/2008,0.26,0.31,0.25,0.26,171200.0,
02/06/2008,0.26,0.31,0.25,0.26,113200.0,
03/06/2008,0.26,0.31,0.25,0.26,215800.0,
04/06/2008,0.26,0.31,0.25,0.27,63200.0,
05/06/2008,0.27,0.31,0.25,0.28,63300.0,
06/06/2008,0.28,0.31,0.25,0.28,11000.0,
09/06/2008,0.28,0.31,0.25,0.3,11500.0,
10/06/2008,0.3,0.32,0.25,0.32,17700.0,
11/06/2008,0.32,0.35,0.25,0.35,156100.0,
12/06/2008,0.35,0.35,0.25,0.35,51000.0,
13/06/2008,0.35,0.35,0.25,0.35,38900.0,
16/06/2008,0.35,0.35,0.25,0.35,65000.0,
17/06/2008,0.35,0.35,0.25,0.35,22200.0,
18/06/2008,0.35,0.35,0.25,0.35,247400.0,
19/06/2008,0.35,0.35,0.25,0.35,8700.0,
20/06/2008,0.35,0.35,0.25,0.35,55800.0,
23/06/2008,0.35,0.38,0.25,0.38,25100.0,
24/06/2008,0.38,0.38,0.25,0.38,61000.0,
25/06/2008,0.38,0.4,0.25,0.4,21500.0,
26/06/2008,0.4,0.4,0.25,0.4,35600.0,
27/06/2008,0.4,0.4,0.25,0.4,20900.0,
30/06/2008,0.4,0.4,0.25,0.4,27100.0,
02/07/2008,0.4,0.4,0.25,0.4,14200.0,
03/07/2008,0.4,0.4,0.25,0.4,9200.0,
04/07/2008,0.4,0.4,0.25,0.4,12400.0,
07/07/2008,0.4,0.4,0.25,0.4,3300.0,
08/07/2008,0.4,0.4,0.25,0.4,5800.0,
09/07/2008,0.4,0.4,0.25,0.4,27200.0,
10/07/2008,0.4,0.4,0.25,0.4,4300.0,
11/07/2008,0.4,0.4,0.25,0.4,11000.0,
14/07/2008,0.4,0.4,0.25,0.4,25600.0,
15/07/2008,0.4,0.4,0.25,0.4,600.0,
16/07/2008,0.4,0.4,0.25,0.4,28700.0,
17/07/2008,0.4,0.4,0.25,0.4,3200.0,
18/07/2008,0.4,0.4,0.25,0.4,1500.0,
21/07/2008,0.4,0.4,0.25,0.4,7500.0,
22/07/2008,0.4,0.4,0.25,0.39,7100.0,
23/07/2008,0.4,0.4,0.25,0.4,5900.0,
24/07/2008,0.4,0.4,0.25,0.4,5500.0,
25/07/2008,0.4,0.4,0.25,0.4,3300.0,
28/07/2008,0.4,0.4,0.25,0.4,7700.0,
29/07/2008,0.4,0.4,0.25,0.4,6200.0,
