Date,Open,High,Low,Close,Volume,Value
03/07/2007,0.52,0.52,0.52,0.52,,
04/07/2007,0.52,0.52,0.52,0.52,,
05/07/2007,0.52,0.52,0.52,0.52,,
06/07/2007,0.52,0.52,0.52,0.52,,
09/07/2007,0.52,0.52,0.52,0.52,,
10/07/2007,0.52,0.52,0.5,0.5,2700.0,
11/07/2007,0.5,0.52,0.5,0.5,,
12/07/2007,0.5,0.52,0.5,0.5,,
13/07/2007,0.5,0.52,0.5,0.5,,
16/07/2007,0.5,0.52,0.5,0.5,,
17/07/2007,0.5,0.52,0.5,0.5,,
18/07/2007,0.5,0.52,0.5,0.5,,
19/07/2007,0.5,0.52,0.5,0.5,,
20/07/2007,0.5,0.52,0.5,0.5,,
23/07/2007,0.5,0.52,0.5,0.5,,
24/07/2007,0.5,0.52,0.5,0.5,,
25/07/2007,0.5,0.52,0.5,0.5,,
26/07/2007,0.5,0.52,0.5,0.5,,
27/07/2007,0.5,0.52,0.5,0.5,1000.0,
30/07/2007,0.5,0.52,0.5,0.5,,
31/07/2007,0.5,0.52,0.5,0.5,,
01/08/2007,0.5,0.52,0.5,0.5,,
02/08/2007,0.5,0.52,0.5,0.5,,
03/08/2007,0.5,0.52,0.5,0.5,,
06/08/2007,0.5,0.52,0.5,0.5,,
07/08/2007,0.5,0.52,0.5,0.5,200.0,
08/08/2007,0.5,0.52,0.5,0.5,,
09/08/2007,0.5,0.52,0.5,0.5,,
10/08/2007,0.5,0.52,0.5,0.5,,
13/08/2007,0.5,0.52,0.5,0.5,,
14/08/2007,0.5,0.52,0.5,0.5,,
15/08/2007,0.5,0.52,0.5,0.5,,
16/08/2007,0.5,0.52,0.5,0.5,,
17/08/2007,0.5,0.52,0.5,0.5,,
20/08/2007,0.5,0.52,0.5,0.5,,
21/08/2007,0.5,0.52,0.5,0.5,,
22/08/2007,0.5,0.52,0.5,0.5,,
24/08/2007,0.5,0.52,0.5,0.5,,
27/08/2007,0.5,0.52,0.5,0.5,,
28/08/2007,0.5,0.52,0.5,0.5,,
29/08/2007,0.5,0.52,0.5,0.5,,
30/08/2007,0.5,0.52,0.5,0.5,200.0,
31/08/2007,0.5,0.52,0.5,0.5,,
03/09/2007,0.5,0.52,0.5,0.5,,
04/09/2007,0.5,0.52,0.5,0.5,,
05/09/2007,0.5,0.52,0.5,0.5,200.0,
06/09/2007,0.5,0.52,0.5,0.5,,
07/09/2007,0.5,0.52,0.5,0.5,,
10/09/2007,0.5,0.52,0.5,0.5,200.0,
12/09/2007,0.5,0.52,0.5,0.5,,
13/09/2007,0.5,0.52,0.5,0.5,,
14/09/2007,0.5,0.52,0.5,0.5,,
17/09/2007,0.5,0.52,0.5,0.5,,
18/09/2007,0.5,0.52,0.5,0.5,,
19/09/2007,0.5,0.52,0.5,0.5,,
20/09/2007,0.5,0.52,0.5,0.5,,
21/09/2007,0.5,0.52,0.5,0.5,,
24/09/2007,0.5,0.52,0.5,0.5,,
25/09/2007,0.5,0.52,0.5,0.5,,
26/09/2007,0.5,0.52,0.5,0.5,,
27/09/2007,0.5,0.52,0.5,0.5,,
28/09/2007,0.5,0.52,0.5,0.5,,
01/10/2007,0.5,0.52,0.5,0.5,,
02/10/2007,0.5,0.52,0.5,0.5,,
03/10/2007,0.5,0.52,0.5,0.5,,
04/10/2007,0.5,0.52,0.5,0.5,,
05/10/2007,0.5,0.52,0.5,0.5,,
08/10/2007,0.5,0.52,0.5,0.5,,
09/10/2007,0.5,0.52,0.5,0.5,,
10/10/2007,0.5,0.52,0.5,0.5,,
11/10/2007,0.5,0.52,0.5,0.5,,
12/10/2007,0.5,0.52,0.5,0.5,,
16/10/2007,0.5,0.52,0.5,0.5,,
17/10/2007,0.5,0.52,0.5,0.5,,
18/10/2007,0.5,0.52,0.5,0.5,,
19/10/2007,0.5,0.52,0.5,0.5,,
22/10/2007,0.5,0.52,0.5,0.5,,
23/10/2007,0.5,0.52,0.5,0.5,,
24/10/2007,0.5,0.52,0.5,0.5,,
25/10/2007,0.5,0.52,0.5,0.5,,
26/10/2007,0.5,0.52,0.5,0.5,,
29/10/2007,0.5,0.52,0.5,0.5,,
30/10/2007,0.5,0.52,0.5,0.5,,
31/10/2007,0.5,0.52,0.5,0.5,,
01/11/2007,0.5,0.52,0.5,0.5,,
02/11/2007,0.5,0.52,0.5,0.5,,
05/11/2007,0.5,0.52,0.5,0.5,,
06/11/2007,0.5,0.52,0.5,0.5,,
07/11/2007,0.5,0.52,0.5,0.5,,
08/11/2007,0.5,0.52,0.5,0.5,,
12/11/2007,0.5,0.52,0.5,0.5,,
13/11/2007,0.5,0.52,0.5,0.5,,
14/11/2007,0.5,0.52,0.5,0.5,,
15/11/2007,0.5,0.52,0.5,0.5,,
16/11/2007,0.5,0.52,0.5,0.5,,
19/11/2007,0.5,0.52,0.5,0.5,,
20/11/2007,0.5,0.52,0.5,0.5,5600.0,
21/11/2007,0.52,0.52,0.5,0.52,,
22/11/2007,0.52,0.52,0.5,0.52,,
23/11/2007,0.52,0.52,0.5,0.52,,
26/11/2007,0.52,0.52,0.5,0.52,,
